id,month,test_score,treatment,income,parent_edu,school_funding,class_size,teacher_experience
3,11,97.6386420450824,0,35435.3170259339,13.3008611694266,7317.985824315,26,14
3,12,92.046033013183,0,38080.3516182663,13.3008611694266,7204.46368513793,28,15
3,13,97.0521934152285,0,40608.5534237943,13.3008611694266,7318.57791673388,22,13
3,14,104.16315388272,0,39400.2950130827,13.3008611694266,7251.5290010725,21,12
3,15,101.461009908676,0,41235.8768334873,13.3008611694266,7616.77206330323,27,13
4,1,83.1829192117757,1,31710.1585040222,13.1582533145532,5620.60684410198,27,0
4,2,81.977944487076,1,32966.5685941587,13.1582533145532,6340.34685223133,23,3
4,3,74.6789217757906,1,32980.3178477286,13.1582533145532,5921.60175700788,22,1
4,4,84.9161144754677,1,33446.8402643116,13.1582533145532,5212.52065912024,23,1
4,5,82.1903329107281,1,35009.8920011217,13.1582533145532,5646.46774400755,29,7
4,6,75.1727589905744,1,35988.5375833879,13.1582533145532,7254.43443751351,25,6
4,7,97.9928239416082,1,36438.1820589291,13.1582533145532,6168.80644897582,26,5
4,8,90.8871058693172,1,37497.7466095678,13.1582533145532,6206.40085161968,25,8
4,9,97.6097448812379,1,38720.4494741606,13.1582533145532,6570.55211344782,29,12
4,10,97.5381483370993,1,38375.7052459358,13.1582533145532,8196.12151233536,19,10
4,11,97.014103723039,1,41134.3583895248,13.1582533145532,7377.92147678518,26,11
4,12,92.6386210085673,1,43038.2325990018,13.1582533145532,7255.34502030136,25,7
4,13,101.667807580742,1,43157.4692529185,13.1582533145532,8144.48115433691,27,11
4,14,105.271904750854,1,42068.6376694045,13.1582533145532,7102.46399209886,26,14
4,15,111.366547358926,1,41542.9598470081,13.1582533145532,7941.09642388777,21,15
5,1,82.4025804550479,1,43605.0439864015,15.8739699133742,5550.66266673305,21,1
5,2,97.1249171454475,1,45193.8951100213,15.8739699133742,4839.58257346438,23,0
5,3,91.3036614309746,1,45854.5044474782,15.8739699133742,5357.30304241998,23,4
5,4,107.365452164085,1,44609.4268349561,15.8739699133742,6011.28563566798,27,8
5,5,102.927031813145,1,45488.8009590497,15.8739699133742,5304.83897267483,27,6
5,6,96.7427063197924,1,47498.469964796,15.8739699133742,5188.46066844091,23,7
5,7,108.130877455897,1,48753.5825354206,15.8739699133742,6254.61596198863,22,10
5,8,103.128855288353,1,49763.2087140245,15.8739699133742,7617.91718454689,29,8
5,9,107.819777149899,1,50469.4448892333,15.8739699133742,6401.89374789305,29,7
5,10,113.917427873545,1,49447.8532784531,15.8739699133742,6308.83412627516,25,12
5,11,109.433137770209,1,49865.9995743449,15.8739699133742,7138.69465080806,23,8
5,12,112.526165724392,1,49928.8607127109,15.8739699133742,8016.38207930599,23,11
5,13,113.69717981551,1,53209.0890485233,15.8739699133742,7129.42073927171,26,13
5,14,113.885453264414,1,54295.0437766903,15.8739699133742,8108.52503607851,26,12
5,15,116.079187031366,1,54565.5587598712,15.8739699133742,7858.86408741963,33,11
6,1,83.8122973972318,0,29008.2758919531,8.99322037886804,4216.34761545014,25,3
6,2,74.8136458212572,0,32411.0383229893,8.99322037886804,5369.87523642005,26,0
6,3,87.0114005807899,0,31249.096183752,8.99322037886804,5771.05529076393,21,2
6,4,85.025204383408,0,34174.2024046866,8.99322037886804,5689.97021472094,26,4
6,5,94.1082628240614,0,33722.487283347,8.99322037886804,6063.36069239206,24,1
6,6,88.2296228178057,0,35137.3171584275,8.99322037886804,5766.25630312573,29,3
6,7,85.360505043382,0,35053.5299747118,8.99322037886804,6052.21402999523,23,5
6,8,96.3223111839429,0,35434.1967553931,8.99322037886804,6531.75303641954,20,6
6,9,90.8525370673644,0,35262.2221501952,8.99322037886804,7461.06800774764,23,9
6,10,93.10721810144,0,36492.1772634526,8.99322037886804,6325.13541531294,22,7
6,11,87.9971834333233,0,37779.504852443,8.99322037886804,6806.89139294743,26,11
6,12,99.5657774981134,0,38884.60799178,8.99322037886804,7378.22671919958,25,14
6,13,97.3900485436037,0,39345.2359465393,8.99322037886804,6982.33844647868,25,10
6,14,94.5606157250942,0,39976.4044048525,8.99322037886804,7130.70514713705,29,10
6,15,101.561243919047,0,41113.7831459635,8.99322037886804,7855.72859897308,27,14
7,1,70.8160521636024,1,39124.5907937835,8.68445181252752,4951.20609112663,23,1
7,2,81.3766428403723,1,40115.5922472103,8.68445181252752,5677.19036201387,24,3
7,3,79.9181133516827,1,40198.3918690627,8.68445181252752,5405.38977955938,24,2
7,4,79.6178624405514,1,43502.9349081556,8.68445181252752,5062.69918871203,29,0
7,5,84.9688870903558,1,43706.1626730579,8.68445181252752,7228.45053604143,29,1
7,6,90.5324972001483,1,44578.1729387979,8.68445181252752,5956.26442861341,22,5
7,7,99.7146086694866,1,44923.4454246192,8.68445181252752,7595.35409776772,20,8
7,8,102.790478256372,1,46419.1570426605,8.68445181252752,6132.48225214686,29,9
7,9,103.947390688211,1,46582.7149180305,8.68445181252752,7069.58106438124,24,6
7,10,98.8178896320304,1,47622.7672885479,8.68445181252752,6676.95548882953,20,8
7,11,105.524551912435,1,47755.6797363629,8.68445181252752,7733.32375868011,25,11
7,12,101.536660446172,1,51658.8971478868,8.68445181252752,7087.48047115997,22,11
7,13,102.880514188641,1,51805.7293245525,8.68445181252752,7591.9098702183,22,15
7,14,99.2113946927554,1,51565.5557340216,8.68445181252752,8070.57331290967,25,13
7,15,116.186048637558,1,54848.6855804908,8.68445181252752,7832.784856973,20,13
8,1,77.4502939918497,1,36430.3329791794,13.7758380101916,4842.57993774071,26,1
8,2,81.6121449677529,1,37307.8319410006,13.7758380101916,5297.76268236446,22,0
8,3,86.8068259608775,1,37099.3874700788,13.7758380101916,4670.91192205151,26,0
8,4,83.0563036185082,1,37661.9944010417,13.7758380101916,5698.11437886198,29,3
8,5,97.9978679860993,1,38746.5218762265,13.7758380101916,5739.03875113943,23,4
8,6,85.3829101235594,1,40008.9738050763,13.7758380101916,6210.99479511773,28,5
8,7,106.262706392836,1,41163.9061260856,13.7758380101916,5592.19459562918,22,7
8,8,99.2915470868157,1,42713.1690400071,13.7758380101916,6910.56977248745,22,5
8,9,105.547658891733,1,41374.3378565186,13.7758380101916,6768.30628930025,25,8
8,10,104.696993824828,1,41627.5518831101,13.7758380101916,6462.60427108872,23,10
8,11,115.784535777997,1,43503.6836674777,13.7758380101916,7837.78623142004,21,9
8,12,107.113909711299,1,47184.6375577633,13.7758380101916,7330.03492446292,22,10
8,13,100.177319144189,1,44493.6258979949,13.7758380101916,6739.59159109442,30,12
8,14,121.89386901657,1,46827.6313314691,13.7758380101916,8574.7148692757,23,14
8,15,118.124720799244,1,46198.560274705,13.7758380101916,7710.90416298739,18,15
9,1,68.1488902068596,1,29004.8010992988,11.6409310076007,5296.66375804258,26,2
9,2,65.8924615059727,1,29165.390715967,11.6409310076007,6210.85694667103,22,1
9,3,73.5576507187403,1,30057.0267115688,11.6409310076007,5925.15513389828,20,0
9,4,74.4482361291612,1,32302.5193112737,11.6409310076007,5830.48446033505,24,5
9,5,90.9700055259412,1,31355.0450620735,11.6409310076007,6131.98126138188,18,7
9,6,75.2572438413268,1,31932.9909658372,11.6409310076007,5940.90577955567,17,5
9,7,94.610711635491,1,32676.861136166,11.6409310076007,6847.43510732242,21,9
9,8,94.2653299016438,1,34302.3303577316,11.6409310076007,6704.58340126585,28,11
9,9,99.5971961765054,1,33398.671188037,11.6409310076007,6486.92771089373,22,12
9,10,88.5393709116465,1,31588.4044941173,11.6409310076007,6732.29464740961,24,8
9,11,93.4524532274109,1,32374.468012715,11.6409310076007,7466.35718281838,25,8
9,12,95.7954592302135,1,32210.9877357011,11.6409310076007,6926.3967636635,22,11
9,13,106.424319765136,1,31344.359580511,11.6409310076007,7957.36019286386,25,14
9,14,99.6078633636783,1,35876.1037793092,11.6409310076007,8218.80788287208,19,13
9,15,97.8483597522978,1,34484.1094783461,11.6409310076007,7513.33337234873,25,13
10,1,74.0314922898496,0,18892.5768048153,12.2220156350549,5801.50413019318,23,0
10,2,75.085659950746,0,20440.0461304872,12.2220156350549,5224.34500009637,26,3
10,3,73.3706303458692,0,19507.4177329968,12.2220156350549,6329.60818830456,23,1
10,4,71.389965687061,0,20645.1049291491,12.2220156350549,6014.55642438371,24,3
10,5,79.9766619008897,0,21891.1509075698,12.2220156350549,5260.68667901733,27,3
10,6,85.0423214345798,0,22527.596100097,12.2220156350549,6558.1791681588,21,5
10,7,87.3758351775093,0,22288.2237789254,12.2220156350549,5996.33635873554,23,8
10,8,83.2700893297779,0,24554.1767887541,12.2220156350549,6372.64671072914,23,6
10,9,91.2593256137062,0,25129.818857224,12.2220156350549,6990.2109107559,19,10
10,10,91.7355694125418,0,25056.5561832941,12.2220156350549,7522.28873266004,27,11
10,11,97.499046571707,0,24883.4467185906,12.2220156350549,6961.14959443541,20,11
10,12,95.6086238866931,0,27499.9833752522,12.2220156350549,7463.16971071378,28,11
10,13,103.921303053667,0,29054.9915858327,12.2220156350549,6822.37069499081,21,15
10,14,90.5596978361458,0,29768.8115735411,12.2220156350549,6741.55921905878,30,13
10,15,97.5376511501193,0,30021.7507971811,12.2220156350549,7060.21454412068,27,13
11,1,68.8844221587579,1,26255.8845120348,14.2238321315142,4797.07553214913,26,2
11,2,74.8435217453955,1,27115.6307823038,14.2238321315142,5911.96602729082,27,1
11,3,88.5674867477396,1,27967.2510663157,14.2238321315142,5131.22099958752,28,7
11,4,79.277279268666,1,29051.1960750214,14.2238321315142,5314.22700260444,23,3
11,5,83.4286543690546,1,31080.0376863695,14.2238321315142,5854.32132567085,21,4
11,6,88.9327137287579,1,31535.206939759,14.2238321315142,5652.5426135766,22,4
11,7,93.2974577928782,1,30330.4077210258,14.2238321315142,6695.53268136069,14,6
11,8,93.1377880930026,1,31234.1387986234,14.2238321315142,6700.58977957955,22,5
11,9,94.0951921530512,1,33979.8504558108,14.2238321315142,7146.14920722559,23,6
11,10,97.8609982049302,1,35060.5814179334,14.2238321315142,6533.4435001589,24,7
11,11,103.603820452876,1,33511.1264497244,14.2238321315142,7154.16178536485,25,10
11,12,95.7390750298123,1,35910.1116870548,14.2238321315142,7404.6873262772,24,9
11,13,106.29964744332,1,37662.0781856708,14.2238321315142,7805.59692557456,22,16
11,14,102.354164391857,1,40004.2610702579,14.2238321315142,7859.55497763615,26,9
11,15,103.357182484907,1,37437.5645478664,14.2238321315142,7633.82981114875,28,13
12,1,73.4233019563289,0,25748.8832401805,14.2598851435472,5566.57349047292,28,0
12,2,79.9184710871493,0,26847.3118142146,14.2598851435472,5582.22235804405,26,2
12,3,78.6902446647496,0,29026.3058833519,14.2598851435472,5540.70856048537,28,2
12,4,74.7227999412631,0,30105.0401693876,14.2598851435472,5586.77322515417,23,5
12,5,83.2563228497804,0,30376.8028599433,14.2598851435472,6392.27748649425,28,5
12,6,91.8270535695254,0,30008.4545465639,14.2598851435472,7073.03714646671,23,8
12,7,90.6221469895473,0,31913.5219609199,14.2598851435472,7134.88890622345,24,6
12,8,77.0376670748644,0,32906.8795343986,14.2598851435472,6368.26038017362,23,5
12,9,92.1851532241223,0,34188.0753799078,14.2598851435472,6745.59070649066,21,10
12,10,83.3399806389868,0,36936.8329887268,14.2598851435472,6763.36363392661,25,8
12,11,87.4136176558333,0,35560.4684204274,14.2598851435472,7287.76738978086,27,10
12,12,90.6929314310415,0,37236.7944992744,14.2598851435472,7233.32728712652,22,12
12,13,100.877979988805,0,37378.422895779,14.2598851435472,8433.34462322906,27,15
12,14,96.577590845655,0,37766.8845316323,14.2598851435472,7626.69579230169,23,17
12,15,101.890020237936,0,40566.3514218151,14.2598851435472,7778.93030894373,21,14
13,1,73.7078590554328,1,30249.920345935,11.2119884899147,5142.10001716881,24,0
13,2,71.8482455651881,1,34959.0717787054,11.2119884899147,5306.20984947249,21,0
13,3,74.9098382131385,1,33239.7390904059,11.2119884899147,5942.66675375845,23,2
13,4,88.4021961103977,1,34130.7432921528,11.2119884899147,6067.3147796134,20,4
13,5,76.7055088892472,1,34927.2580685588,11.2119884899147,5210.32815490482,22,6
13,6,76.9737658349133,1,37760.7623831052,11.2119884899147,5870.05598821075,27,2
13,7,89.4890833658027,1,37504.3575169642,11.2119884899147,6184.15059670772,24,6
13,8,93.4957551616507,1,37512.7533263081,11.2119884899147,7071.84008545294,24,6
13,9,89.1744065448126,1,37520.8677269408,11.2119884899147,6789.72293910494,26,7
13,10,97.4993284270746,1,38571.6433363296,11.2119884899147,7249.79484670338,27,7
13,11,99.3233917963901,1,39748.6953552053,11.2119884899147,7160.79840009522,26,10
13,12,101.069459687453,1,42671.9466550164,11.2119884899147,7180.32416169078,19,13
13,13,105.839484368449,1,42191.3302117626,11.2119884899147,7932.29527935607,26,13
13,14,103.48466895059,1,42546.4267283492,11.2119884899147,8966.63402584122,23,14
13,15,115.041134112119,1,45018.9983924048,11.2119884899147,8003.51516129588,27,13
14,1,76.1492605053628,1,42208.3491361829,11.0623683930087,3498.98809782204,24,0
14,2,77.2322546029862,1,40630.2173289156,11.0623683930087,4921.05695682362,23,1
14,3,82.7436865717746,1,41341.3959647708,11.0623683930087,5486.75340435898,24,3
14,4,84.4617570908481,1,42593.1923913631,11.0623683930087,5021.68669565295,32,5
14,5,90.5186070035955,1,42704.6434639295,11.0623683930087,6158.46522206346,26,6
14,6,91.1387639900892,1,43577.4340677765,11.0623683930087,5907.92610873766,30,8
14,7,93.9294087751347,1,45346.8458178893,11.0623683930087,6748.47883304208,23,7
14,8,102.662703585211,1,44033.8404338231,11.0623683930087,7072.26145302248,20,7
14,9,102.564260903808,1,44275.104416236,11.0623683930087,5892.69465891346,22,8
14,10,108.766378052225,1,45502.8008404909,11.0623683930087,7281.80070137465,25,13
14,11,101.61691668208,1,45429.6215456826,11.0623683930087,7686.40349448177,24,10
14,12,101.098928908914,1,46568.3108327816,11.0623683930087,7059.7582078906,27,12
14,13,107.225328035899,1,46178.1543156547,11.0623683930087,7136.73317643389,22,9
14,14,116.654562195474,1,47307.2278773023,11.0623683930087,6832.01953263081,23,13
14,15,104.300742737438,1,45761.5441511594,11.0623683930087,8481.77095134696,22,11
15,1,95.6749050411456,0,49232.2838605544,12.2207958270236,6241.84272657394,29,1
15,2,98.8692204066385,0,49575.9126265696,12.2207958270236,5341.78109302328,24,0
15,3,98.1377693004849,0,49775.3344499379,12.2207958270236,6153.34729960153,22,4
15,4,97.3602183684071,0,51426.5562292207,12.2207958270236,6413.87141593695,28,2
15,5,109.118334121548,0,53085.3687940829,12.2207958270236,6050.64687605154,24,5
15,6,89.2698831625429,0,53679.4652242827,12.2207958270236,6220.0859259824,29,3
15,7,101.259132366946,0,55154.3544343856,12.2207958270236,7426.07399461421,21,7
15,8,97.9526065360726,0,56275.5183266202,12.2207958270236,6376.37723139972,29,5
15,9,115.353533922428,0,57036.8315247968,12.2207958270236,6209.19365985589,25,9
15,10,116.40225308793,0,56757.6267301958,12.2207958270236,7619.36164068062,22,10
15,11,117.333078536842,0,56627.7081202163,12.2207958270236,6900.88315466239,20,11
15,12,104.151896393756,0,58549.2777599633,12.2207958270236,6662.1451515463,32,11
15,13,117.86198757575,0,60873.0165779887,12.2207958270236,7431.91757990412,22,16
15,14,122.085502250541,0,60455.633188172,12.2207958270236,7378.97951719934,22,15
15,15,118.778062786592,0,59813.5663136372,12.2207958270236,7502.8795177095,22,15
16,1,94.4047296622698,1,43865.6035367293,15.1890533678842,6335.47194804917,27,1
16,2,85.8457726232993,1,44649.6114665423,15.1890533678842,5405.09398018331,25,1
16,3,91.6771462197955,1,44960.7606426462,15.1890533678842,5879.10618797049,22,4
16,4,92.8707554990664,1,46528.2973426838,15.1890533678842,4745.55643644694,24,1
16,5,99.2226081513781,1,48717.8953513626,15.1890533678842,6051.63308492199,28,4
16,6,92.2266749043278,1,49641.2756175635,15.1890533678842,5299.9261105403,24,6
16,7,104.098238080673,1,48879.3544722506,15.1890533678842,6636.75107225815,27,6
16,8,106.450530904163,1,50339.8880696435,15.1890533678842,6962.51733029729,22,7
16,9,94.4648537353343,1,49868.7059048406,15.1890533678842,6586.56728687545,27,6
16,10,104.617136593897,1,51588.6135657955,15.1890533678842,6731.61347260059,25,12
16,11,100.829108048456,1,55318.1791312189,15.1890533678842,7861.93016585017,28,3
16,12,105.449117278091,1,55801.5202612541,15.1890533678842,6854.32343450088,29,11
16,13,111.285003911257,1,55067.8276924494,15.1890533678842,7754.690553474,24,15
16,14,115.479622967075,1,55598.1891144192,15.1890533678842,8046.0869865044,24,13
16,15,117.548333396776,1,55917.602804543,15.1890533678842,8369.52031955484,27,13
17,1,76.302591617957,0,32116.1598754257,13.278061460037,5141.03692294069,27,0
17,2,87.8995848016733,0,31160.053482794,13.278061460037,5479.32051681677,21,2
17,3,82.0192202779728,0,31506.7905848819,13.278061460037,5112.48020458146,26,0
17,4,78.8886025675068,0,34234.1225684938,13.278061460037,6270.24969386173,24,3
17,5,89.2577530908996,0,33111.7851339772,13.278061460037,5705.18055815403,22,11
17,6,92.4554297020612,0,35993.2509007361,13.278061460037,5687.60802227551,27,7
17,7,92.9682564082274,0,37762.8727416618,13.278061460037,6216.44180522446,17,5
17,8,104.571409338047,0,37167.148016095,13.278061460037,6221.26354802907,23,10
17,9,98.1063560040261,0,39883.9148558936,13.278061460037,7339.66443386241,26,10
17,10,88.1720787729619,0,40129.501079713,13.278061460037,6677.53791348366,28,9
17,11,111.060990973384,0,39864.4577657173,13.278061460037,8385.362610238,22,9
17,12,96.649930145624,0,42172.8938572383,13.278061460037,7316.59402147423,23,9
17,13,103.232476489782,0,41949.3823308954,13.278061460037,8063.48069767436,26,14
17,14,105.163172594915,0,43175.228536248,13.278061460037,7515.92412612452,28,15
17,15,108.158215650293,0,45538.9129363891,13.278061460037,8112.54504029585,23,15
18,1,80.8305509219724,0,16227.1671859913,16.2990225324696,5765.99295275449,24,0
18,2,85.0417876532784,0,17433.3689482344,16.2990225324696,6090.24076768652,26,1
18,3,75.2546682016908,0,19231.8121691968,16.2990225324696,5483.59829288725,21,2
18,4,91.2165506230061,0,17762.2314231051,16.2990225324696,4999.67833637243,25,6
18,5,88.2382587992369,0,21318.1134319668,16.2990225324696,5850.81541146703,21,4
18,6,90.4843013200344,0,22519.782770279,16.2990225324696,6062.18795830384,24,6
18,7,92.2078548408319,0,21847.3163061205,16.2990225324696,6384.83721341436,28,8
18,8,84.2334574529693,0,22409.7739760051,16.2990225324696,7144.67301034371,22,6
18,9,92.7422422434001,0,22246.4288799663,16.2990225324696,6297.28911987613,26,12
18,10,92.4437270177039,0,23988.8197062767,16.2990225324696,6183.73187246069,26,9
18,11,98.0202099082906,0,23750.8838696383,16.2990225324696,7586.77122259719,23,11
18,12,93.814171197384,0,25296.0436032846,16.2990225324696,7385.89583863026,27,11
18,13,99.3779927713395,0,25076.2555225831,16.2990225324696,7778.13054489615,23,15
18,14,102.911763305183,0,27306.2930626459,16.2990225324696,7136.50344163598,27,12
18,15,106.234040418504,0,27964.2658633702,16.2990225324696,7647.731252093,26,16
19,1,77.4117698564875,0,28868.3815782408,11.9770893887401,5089.89073685872,23,0
19,2,94.5257857030071,0,30343.2137653821,11.9770893887401,6446.64382960263,23,3
19,3,78.9207390950376,0,28450.1837010972,11.9770893887401,6465.23747477335,25,3
19,4,87.7619020644882,0,30798.4363107072,11.9770893887401,5817.90677452962,22,3
19,5,83.3595500141645,0,29140.6010541481,11.9770893887401,6532.46496095879,21,6
19,6,92.3861527093108,0,30846.0062253587,11.9770893887401,5916.10915100006,28,9
19,7,79.400037056803,0,32984.5781513786,11.9770893887401,6211.2793741991,28,6
19,8,82.115213414353,0,32036.3437991645,11.9770893887401,6555.4028616377,23,6
19,9,92.9902211328277,0,33855.9951321749,11.9770893887401,6091.35373392943,27,7
19,10,94.8867480813659,0,33345.5312211652,11.9770893887401,6996.34162906283,25,7
19,11,100.912353374722,0,34611.2466937088,11.9770893887401,7316.44553854413,25,11
19,12,98.7090274444706,0,35676.4219541373,11.9770893887401,6840.55986169788,24,10
19,13,100.574952523659,0,35840.5215969447,11.9770893887401,6864.90994618608,29,9
19,14,107.026630111281,0,35242.6097562978,11.9770893887401,9317.59233791435,20,15
19,15,93.5075635731176,0,38167.1796584052,11.9770893887401,7761.73008359619,29,14
20,1,80.6242612163888,1,32286.1254463665,15.3770028156623,5425.6565022263,27,0
20,2,88.5984732813049,1,33045.5074913987,15.3770028156623,5141.29543571394,25,2
20,3,88.414319260497,1,33517.6127580249,15.3770028156623,6374.71251127519,26,3
20,4,85.6833129124116,1,36004.1317073492,15.3770028156623,5612.01301681247,21,4
20,5,92.5644170285683,1,37279.0312765258,15.3770028156623,6232.20924335246,24,6
20,6,89.0509355911773,1,34925.3923267901,15.3770028156623,6574.63907630856,23,9
20,7,102.93811360593,1,39521.2055867447,15.3770028156623,6131.70083310052,26,8
20,8,91.8391217292909,1,37714.6505684377,15.3770028156623,6283.0584256908,29,8
20,9,101.07180944243,1,40247.2155195314,15.3770028156623,7332.69862394434,19,6
20,10,100.301396360758,1,40580.1603345832,15.3770028156623,7661.35422182894,28,9
20,11,126.027392193384,1,42156.795231795,15.3770028156623,7309.15031177658,25,10
20,12,117.34244987841,1,45201.3523498179,15.3770028156623,6771.20763827401,26,11
20,13,106.576265787076,1,45516.5495357533,15.3770028156623,8012.63235706928,22,11
20,14,113.907981244169,1,46573.5017995868,15.3770028156623,7426.40980076121,22,14
20,15,107.744642851188,1,45099.1788488757,15.3770028156623,7917.96968222908,21,17
21,1,91.5880018150368,1,37422.8437661252,14.6490069330517,5881.68269716268,32,0
21,2,87.0870356946844,1,38321.7359681017,14.6490069330517,4578.06694942271,30,4
21,3,85.3586529821155,1,39020.2943484655,14.6490069330517,5972.66797185236,24,2
21,4,87.1105038480444,1,37652.5142454408,14.6490069330517,5946.52238195477,29,5
21,5,91.268480526638,1,40029.7190387908,14.6490069330517,6135.09424266652,20,3
21,6,79.3555855779351,1,38163.384599309,14.6490069330517,6331.11945137018,28,5
21,7,104.742324972277,1,41763.7477873248,14.6490069330517,6248.83531151754,23,9
21,8,94.1413896157066,1,39692.784869049,14.6490069330517,6676.2395830002,31,3
21,9,94.9058305038048,1,41722.8579369061,14.6490069330517,6631.18592558578,28,8
21,10,102.668638203683,1,41742.1592861163,14.6490069330517,7123.97750085235,19,10
21,11,98.9508413845543,1,40827.0618142121,14.6490069330517,6891.46906564877,28,8
21,12,102.811393643765,1,43501.3353787377,14.6490069330517,7557.16836508217,20,11
21,13,104.841153761031,1,42856.8679561406,14.6490069330517,8337.18207232749,30,13
21,14,107.33546838824,1,44108.3132792052,14.6490069330517,7328.48003988358,19,12
21,15,108.082790050052,1,43974.5119810237,14.6490069330517,7762.80925664603,21,13
22,1,82.2500743070091,1,39281.3550049015,13.8362503827002,4918.36081096892,25,0
22,2,83.5895602289564,1,39147.172278007,13.8362503827002,5984.46555771859,22,2
22,3,77.9883524030547,1,40953.3544114193,13.8362503827002,5433.42782259741,26,3
22,4,91.6946699750072,1,40198.5789014325,13.8362503827002,6292.64848579878,21,3
22,5,94.3648239059793,1,41790.6820892098,13.8362503827002,5972.6008336685,20,6
22,6,94.4902979757617,1,42354.5992978224,13.8362503827002,5878.96124700479,26,5
22,7,97.9856686585355,1,43532.5215572942,13.8362503827002,6816.69518695603,23,8
22,8,106.478884023244,1,42780.2532898563,13.8362503827002,6276.94643400993,23,10
22,9,100.550781088142,1,44291.6212872984,13.8362503827002,6561.57053044445,27,11
22,10,101.365483256034,1,44246.3987149161,13.8362503827002,6762.88908266394,21,10
22,11,109.651390614978,1,46447.8356243987,13.8362503827002,7677.98673060211,24,11
22,12,107.416397313745,1,45615.1454238076,13.8362503827002,8456.03170778445,21,12
22,13,105.118320331213,1,48696.7045042768,13.8362503827002,6926.46156107797,29,14
22,14,118.50474632576,1,48467.4714145565,13.8362503827002,7368.53246842815,26,17
22,15,116.810310542501,1,48376.025838281,13.8362503827002,7481.64791583705,25,14
23,1,89.2361854555158,1,37572.164326409,13.2441021203354,4560.90221514003,27,4
23,2,92.0026972240484,1,37172.8693269364,13.2441021203354,5491.65906675823,28,2
23,3,94.9155946040472,1,38712.2149645822,13.2441021203354,5673.99599139436,23,1
23,4,90.0961856861811,1,39568.6394988328,13.2441021203354,5613.41238156974,23,1
23,5,96.467913353259,1,40354.9759470995,13.2441021203354,5746.15007904324,25,7
23,6,104.620663277795,1,40226.6657008516,13.2441021203354,6514.88556886198,27,8
